exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
22.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.90575,479.0,2.0,0,1,0,0,0,0,0,484.0
23.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,7.23418,479.0,3.0,0,0,1,0,0,0,0,529.0
24.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,7.2998,479.0,4.0,0,0,0,1,0,0,0,576.0
25.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,7.31322,479.0,5.0,0,0,0,0,1,0,0,625.0
26.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,7.37588,479.0,6.0,0,0,0,0,0,1,0,676.0
27.0,47.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,7.61874,479.0,7.0,0,0,0,0,0,0,1,729.0
17.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,5.59842,480.0,1.0,1,0,0,0,0,0,0,289.0
18.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.21461,480.0,2.0,0,1,0,0,0,0,0,324.0
19.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.10925,480.0,3.0,0,0,1,0,0,0,0,361.0
20.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.2634,480.0,4.0,0,0,0,1,0,0,0,400.0
21.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.55108,480.0,5.0,0,0,0,0,1,0,0,441.0
22.0,45.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.80239,480.0,6.0,0,0,0,0,0,1,0,484.0
23.0,42.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.95655,480.0,7.0,0,0,0,0,0,0,1,529.0
18.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,5.70378,481.0,1.0,1,0,0,0,0,0,0,324.0
19.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,5.72031,481.0,2.0,0,1,0,0,0,0,0,361.0
20.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,5.99146,481.0,3.0,0,0,1,0,0,0,0,400.0
21.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,6.05209,481.0,4.0,0,0,0,1,0,0,0,441.0
22.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,6.21461,481.0,5.0,0,0,0,0,1,0,0,484.0
23.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,6.2634,481.0,6.0,0,0,0,0,0,1,0,529.0
24.0,49.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,6.30992,481.0,7.0,0,0,0,0,0,0,1,576.0
10.0,44.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.35437,482.0,1.0,1,0,0,0,0,0,0,100.0
11.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.35437,482.0,2.0,0,1,0,0,0,0,0,121.0
12.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.53669,482.0,3.0,0,0,1,0,0,0,0,144.0
13.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.60665,482.0,4.0,0,0,0,1,0,0,0,169.0
14.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.60665,482.0,5.0,0,0,0,0,1,0,0,196.0
15.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.75693,482.0,6.0,0,0,0,0,0,1,0,225.0
16.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.95177,482.0,7.0,0,0,0,0,0,0,1,256.0
7.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.07535,483.0,1.0,1,0,0,0,0,0,0,49.0
8.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.35437,483.0,2.0,0,1,0,0,0,0,0,64.0
9.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.58617,483.0,3.0,0,0,1,0,0,0,0,81.0
10.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.58893,483.0,4.0,0,0,0,1,0,0,0,100.0
11.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.59304,483.0,5.0,0,0,0,0,1,0,0,121.0
12.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.84268,483.0,6.0,0,0,0,0,0,1,0,144.0
13.0,47.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,6.97261,483.0,7.0,0,0,0,0,0,0,1,169.0
7.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,6.56103,484.0,1.0,1,0,0,0,0,0,0,49.0
8.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,6.90575,484.0,2.0,0,1,0,0,0,0,0,64.0
9.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,6.7334,484.0,3.0,0,0,1,0,0,0,0,81.0
10.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,6.8742,484.0,4.0,0,0,0,1,0,0,0,100.0
11.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,7.03439,484.0,5.0,0,0,0,0,1,0,0,121.0
12.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,7.03527,484.0,6.0,0,0,0,0,0,1,0,144.0
13.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,7.19669,484.0,7.0,0,0,0,0,0,0,1,169.0
18.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.35611,485.0,1.0,1,0,0,0,0,0,0,324.0
19.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.49224,485.0,2.0,0,1,0,0,0,0,0,361.0
20.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.65929,485.0,3.0,0,0,1,0,0,0,0,400.0
21.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.56948,485.0,4.0,0,0,0,1,0,0,0,441.0
22.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.80017,485.0,5.0,0,0,0,0,1,0,0,484.0
23.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.73102,485.0,6.0,0,0,0,0,0,1,0,529.0
24.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.9256,485.0,7.0,0,0,0,0,0,0,1,576.0
32.0,48.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,6.90575,486.0,1.0,1,0,0,0,0,0,0,1024.0
33.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,6.90575,486.0,2.0,0,1,0,0,0,0,0,1089.0
34.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,6.95655,486.0,3.0,0,0,1,0,0,0,0,1156.0
35.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,7.02554,486.0,4.0,0,0,0,1,0,0,0,1225.0
36.0,43.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,7.09008,486.0,5.0,0,0,0,0,1,0,0,1296.0
37.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,7.09008,486.0,6.0,0,0,0,0,0,1,0,1369.0
38.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,7.24423,486.0,7.0,0,0,0,0,0,0,1,1444.0
10.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,6.72743,487.0,1.0,1,0,0,0,0,0,0,100.0
11.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,6.80239,487.0,2.0,0,1,0,0,0,0,0,121.0
12.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,6.88653,487.0,3.0,0,0,1,0,0,0,0,144.0
13.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,6.95655,487.0,4.0,0,0,0,1,0,0,0,169.0
14.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,7.09008,487.0,5.0,0,0,0,0,1,0,0,196.0
15.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,7.26193,487.0,6.0,0,0,0,0,0,1,0,225.0
16.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,7.42833,487.0,7.0,0,0,0,0,0,0,1,256.0
26.0,41.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.55251,488.0,1.0,1,0,0,0,0,0,0,676.0
27.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.62407,488.0,2.0,0,1,0,0,0,0,0,729.0
28.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.78672,488.0,3.0,0,0,1,0,0,0,0,784.0
29.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.83087,488.0,4.0,0,0,0,1,0,0,0,841.0
30.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,7.04491,488.0,5.0,0,0,0,0,1,0,0,900.0
31.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,7.02643,488.0,6.0,0,0,0,0,0,1,0,961.0
32.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,7.13569,488.0,7.0,0,0,0,0,0,0,1,1024.0
31.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.5903,489.0,1.0,1,0,0,0,0,0,0,961.0
32.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.62007,489.0,2.0,0,1,0,0,0,0,0,1024.0
33.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.65286,489.0,3.0,0,0,1,0,0,0,0,1089.0
34.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.71538,489.0,4.0,0,0,0,1,0,0,0,1156.0
35.0,51.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.77422,489.0,5.0,0,0,0,0,1,0,0,1225.0
36.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.85646,489.0,6.0,0,0,0,0,0,1,0,1296.0
37.0,51.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,6.93245,489.0,7.0,0,0,0,0,0,0,1,1369.0
24.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,6.80239,490.0,1.0,1,0,0,0,0,0,0,576.0
25.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,6.90575,490.0,2.0,0,1,0,0,0,0,0,625.0
26.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,6.90776,490.0,3.0,0,0,1,0,0,0,0,676.0
27.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.01481,490.0,4.0,0,0,0,1,0,0,0,729.0
28.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.03878,490.0,5.0,0,0,0,0,1,0,0,784.0
29.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.9489,490.0,6.0,0,0,0,0,0,1,0,841.0
30.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.19669,490.0,7.0,0,0,0,0,0,0,1,900.0
7.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.27288,491.0,1.0,1,0,0,0,0,0,0,49.0
8.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.46303,491.0,2.0,0,1,0,0,0,0,0,64.0
9.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.53088,491.0,3.0,0,0,1,0,0,0,0,81.0
10.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.6695,491.0,4.0,0,0,0,1,0,0,0,100.0
11.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.66696,491.0,5.0,0,0,0,0,1,0,0,121.0
12.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.02554,491.0,6.0,0,0,0,0,0,1,0,144.0
13.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,7.02554,491.0,7.0,0,0,0,0,0,0,1,169.0
22.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.15698,492.0,1.0,1,0,0,0,0,0,0,484.0
23.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.10925,492.0,2.0,0,1,0,0,0,0,0,529.0
24.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.33683,492.0,3.0,0,0,1,0,0,0,0,576.0
25.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.35957,492.0,4.0,0,0,0,1,0,0,0,625.0
26.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.58755,492.0,5.0,0,0,0,0,1,0,0,676.0
27.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,6.71296,492.0,6.0,0,0,0,0,0,1,0,729.0
28.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,5.84932,492.0,7.0,0,0,0,0,0,0,1,784.0
12.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,6.55108,493.0,1.0,1,0,0,0,0,0,0,144.0
13.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,6.62007,493.0,2.0,0,1,0,0,0,0,0,169.0
14.0,48.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,6.70073,493.0,3.0,0,0,1,0,0,0,0,196.0
15.0,49.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,6.77194,493.0,4.0,0,0,0,1,0,0,0,225.0
16.0,49.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,6.85646,493.0,5.0,0,0,0,0,1,0,0,256.0
17.0,49.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,7.09008,493.0,6.0,0,0,0,0,0,1,0,289.0
18.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,6.97261,493.0,7.0,0,0,0,0,0,0,1,324.0
39.0,44.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,5.94803,494.0,1.0,1,0,0,0,0,0,0,1521.0
40.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.05209,494.0,2.0,0,1,0,0,0,0,0,1600.0
41.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.11589,494.0,3.0,0,0,1,0,0,0,0,1681.0
42.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.18002,494.0,4.0,0,0,0,1,0,0,0,1764.0
43.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.25958,494.0,5.0,0,0,0,0,1,0,0,1849.0
44.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.31536,494.0,6.0,0,0,0,0,0,1,0,1936.0
45.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,6.36819,494.0,7.0,0,0,0,0,0,0,1,2025.0
8.0,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.21461,495.0,1.0,1,0,0,0,0,0,0,64.0
9.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,6.30992,495.0,2.0,0,1,0,0,0,0,0,81.0
10.0,48.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.68461,495.0,3.0,0,0,1,0,0,0,0,100.0
11.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.74288,495.0,4.0,0,0,0,1,0,0,0,121.0
12.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.81344,495.0,5.0,0,0,0,0,1,0,0,144.0
13.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.80239,495.0,6.0,0,0,0,0,0,1,0,169.0
14.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.95655,495.0,7.0,0,0,0,0,0,0,1,196.0
33.0,41.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,6.90575,496.0,1.0,1,0,0,0,0,0,0,1089.0
34.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,6.90575,496.0,2.0,0,1,0,0,0,0,0,1156.0
35.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,7.18463,496.0,3.0,0,0,1,0,0,0,0,1225.0
36.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,7.28893,496.0,4.0,0,0,0,1,0,0,0,1296.0
37.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,7.3908,496.0,5.0,0,0,0,0,1,0,0,1369.0
38.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,7.48661,496.0,6.0,0,0,0,0,0,1,0,1444.0
39.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,7.5606,496.0,7.0,0,0,0,0,0,0,1,1521.0
15.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,497.0,1.0,1,0,0,0,0,0,0,225.0
16.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.90575,497.0,2.0,0,1,0,0,0,0,0,256.0
17.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.09008,497.0,3.0,0,0,1,0,0,0,0,289.0
18.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.24423,497.0,4.0,0,0,0,1,0,0,0,324.0
19.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.35436,497.0,5.0,0,0,0,0,1,0,0,361.0
20.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.29097,497.0,6.0,0,0,0,0,0,1,0,400.0
21.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.46737,497.0,7.0,0,0,0,0,0,0,1,441.0
20.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.2634,498.0,1.0,1,0,0,0,0,0,0,400.0
21.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.30079,498.0,2.0,0,1,0,0,0,0,0,441.0
22.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.39693,498.0,3.0,0,0,1,0,0,0,0,484.0
23.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.39693,498.0,4.0,0,0,0,1,0,0,0,529.0
24.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.5582,498.0,5.0,0,0,0,0,1,0,0,576.0
25.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.77422,498.0,6.0,0,0,0,0,0,1,0,625.0
26.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,6.86901,498.0,7.0,0,0,0,0,0,0,1,676.0
34.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.35957,499.0,1.0,1,0,0,0,0,0,0,1156.0
35.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.45677,499.0,2.0,0,1,0,0,0,0,0,1225.0
36.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.61338,499.0,3.0,0,0,1,0,0,0,0,1296.0
37.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.63988,499.0,4.0,0,0,0,1,0,0,0,1369.0
38.0,44.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.77422,499.0,5.0,0,0,0,0,1,0,0,1444.0
39.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.79122,499.0,6.0,0,0,0,0,0,1,0,1521.0
40.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.84055,499.0,7.0,0,0,0,0,0,0,1,1600.0
3.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.62007,500.0,1.0,1,0,0,0,0,0,0,9.0
4.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.62007,500.0,2.0,0,1,0,0,0,0,0,16.0
5.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.68461,500.0,3.0,0,0,1,0,0,0,0,25.0
6.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.88755,500.0,4.0,0,0,0,1,0,0,0,36.0
7.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.85646,500.0,5.0,0,0,0,0,1,0,0,49.0
8.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,5.98896,500.0,6.0,0,0,0,0,0,1,0,64.0
9.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,0.0,6.12687,500.0,7.0,0,0,0,0,0,0,1,81.0
28.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.35957,501.0,1.0,1,0,0,0,0,0,0,784.0
29.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.45205,501.0,2.0,0,1,0,0,0,0,0,841.0
30.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.52942,501.0,3.0,0,0,1,0,0,0,0,900.0
31.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.63857,501.0,4.0,0,0,0,1,0,0,0,961.0
32.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.79122,501.0,5.0,0,0,0,0,1,0,0,1024.0
33.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.95655,501.0,6.0,0,0,0,0,0,1,0,1089.0
34.0,45.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,7.03439,501.0,7.0,0,0,0,0,0,0,1,1156.0
14.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,6.64639,502.0,1.0,1,0,0,0,0,0,0,196.0
15.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,6.71538,502.0,2.0,0,1,0,0,0,0,0,225.0
16.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,6.77422,502.0,3.0,0,0,1,0,0,0,0,256.0
17.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,6.95655,502.0,4.0,0,0,0,1,0,0,0,289.0
18.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,6.95655,502.0,5.0,0,0,0,0,1,0,0,324.0
19.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,7.20786,502.0,6.0,0,0,0,0,0,1,0,361.0
20.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,7.18917,502.0,7.0,0,0,0,0,0,0,1,400.0
7.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.80239,503.0,1.0,1,0,0,0,0,0,0,49.0
8.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.90575,503.0,2.0,0,1,0,0,0,0,0,64.0
9.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.1025,503.0,3.0,0,0,1,0,0,0,0,81.0
10.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.12769,503.0,4.0,0,0,0,1,0,0,0,100.0
11.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.18311,503.0,5.0,0,0,0,0,1,0,0,121.0
12.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.35372,503.0,6.0,0,0,0,0,0,1,0,144.0
13.0,49.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.40001,503.0,7.0,0,0,0,0,0,0,1,169.0
8.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,6.49072,504.0,1.0,1,0,0,0,0,0,0,64.0
9.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.64509,504.0,2.0,0,1,0,0,0,0,0,81.0
10.0,47.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,6.80239,504.0,3.0,0,0,1,0,0,0,0,100.0
11.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,6.73102,504.0,4.0,0,0,0,1,0,0,0,121.0
12.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,7.03703,504.0,5.0,0,0,0,0,1,0,0,144.0
13.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,6.49072,504.0,6.0,0,0,0,0,0,1,0,169.0
14.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,7.31122,504.0,7.0,0,0,0,0,0,0,1,196.0
23.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.90575,505.0,1.0,1,0,0,0,0,0,0,529.0
24.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.90575,505.0,2.0,0,1,0,0,0,0,0,576.0
25.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.43838,505.0,3.0,0,0,1,0,0,0,0,625.0
26.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.6009,505.0,4.0,0,0,0,1,0,0,0,676.0
